# X	Y	time	B	Z
46.5	9.5	0.3166666667	-3.347597911	1.007806372
46.5	9.5	0.325	-3.264908914	1.012474295
46.5	9.5	0.3333333333	-2.792381928	1.024831435
46.5	9.5	0.3416666667	-2.481298437	1.033068539
46.5	9.5	0.35	-2.245034944	1.03938507
46.5	9.5	0.3583333333	-2.276543193	1.038831248
46.5	9.5	0.3666666667	-2.37103569	1.039108159
46.5	9.5	0.375	-2.37497019	1.038831248
53	9.5	0.1810004929	-4.005207642	0.1812754257
53	9.5	0.1810004929	-4.005207642	0.1812754257
53	9.5	0.1812754257	-4.005207642	0.1815493695
53	9.5	0.1810004929	-4.005207642	0.1812754257
53	9.5	0.1807255601	-4.119404889	0.1807255601
53	9.5	0.1950052512	-4.481669128	0.1810004929
53	9.5	0.2106566391	-4.934504265	0.1853944722
53	9.5	0.2274067691	-5.123515059	0.205988716
53	9.5	0.2523949922	-5.336152203	0.2364686715
53	9.5	0.2754616529	-5.473972574	0.2710676735
53	9.5	0.3009987525	-5.572415696	0.3161012639
53	9.5	0.3325764611	-5.576353421	0.3636062821
53	9.5	0.3490526473	-5.631481569	0.3847503914
53	9.5	0.3710205659	-5.631481569	0.3850243352
53	9.5	0.3710205659	-5.666921093	0.4006767121
53	9.5	0.3759634218	-5.722049241	0.435549658
53	9.5	0.4045208259	-5.725986966	0.4624604324
53	9.5	0.4267626883	-5.737800141	0.49403913
53	9.5	0.4501032928	-5.757488765	0.5322073131
53	9.5	0.4739937628	-5.745675591	0.5665323713
53	9.5	0.4967845017	-5.824430088	0.6112910289
53	9.5	0.5258917714	-5.800803739	0.6587960472
53	9.5	0.5599418969	-5.749613315	0.717559463
53	9.5	0.5981100799	-5.741737866	0.7197559582
53	9.5	0.6181554472	-5.741737866	0.7181083395
53	9.5	0.6181554472	-5.718111516	0.7496870371
53	9.5	0.6384757472	-5.659045643	0.7837361737
53	9.5	0.6780176051	-5.505474373	0.8331637433
53	9.5	0.7038296375	-5.371591727	0.865840194
53	9.5	0.7126166071	-5.190456382	0.8987915774
53	9.5	0.7496870371	-4.816372518	0.9325667701
53	9.5	0.7735765181	-4.316291133	0.9603013539
53	9.5	0.8216304129	-3.497237907	0.9789730463
53	9.5	0.859799585	-3.154646167	0.9885848142
53	9.5	0.8831401895	-2.461625938	1.005883821
53	9.5	0.9045582426	-2.138706697	1.013023172
53	9.5	0.9037344333	-2.134772197	1.011375553
53	9.5	0.9235058567	-2.260772944	1.008904125
53	9.5	0.9394321774	-2.264739693	1.008904125
